farm_id,farm_name,record_id,animal_id,date,rumination_min,eating_min,sitting_min,standing_min,coughing_count,resting_min,activity_rate,mounting_count,sniffing,heat_detection_count,sit_stand_min,data_collection_rate_pct,source_file
FARM-005,Plateau Smallholder Farm,12027,COW-10000601,2025-08-16,358.4495,101.9485,836.6743,585.0915,6,180.84,51.014809,7,63.36827,0,1421.7658,89.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12028,COW-10000601,2025-08-17,254.4386,169.5969,807.2118,635.298,4,239.6502,78.930661,3,116.096899,0,1442.5098,85.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12029,COW-10000601,2025-08-18,309.4647,88.8323,835.0582,578.7929,0,207.1578,47.54529,6,104.569993,0,1413.8511,100.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12030,COW-10000601,2025-08-19,327.9329,173.5149,754.585,652.3579,4,156.0987,64.781544,1,112.336402,0,1406.9429,91.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12031,COW-10000601,2025-08-20,200.6681,116.4358,781.0786,660.6406,1,189.7589,65.330358,3,84.461574,0,1441.7192,86.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12032,COW-10000601,2025-08-21,470.2159,80.4639,793.2785,630.1599,4,201.9247,61.951068,6,124.124202,0,1423.4384,86.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12033,COW-10000601,2025-08-22,427.8095,125.8878,838.1476,596.5701,2,188.4905,40.549473,8,54.025838,0,1434.7177,92.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12034,COW-10000601,2025-08-23,434.2083,183.9158,654.7438,754.0326,3,273.0682,53.714059,7,85.979814,0,1408.7764,93.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12035,COW-10000601,2025-08-24,389.4478,151.2134,660.0679,762.5184,6,204.3407,68.355063,4,197.893652,0,1422.5863,93.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12036,COW-10000601,2025-08-25,291.4402,98.4972,660.0653,748.819,3,283.1802,49.723922,5,97.587318,0,1408.8843,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12037,COW-10000601,2025-08-26,354.1247,137.8212,805.6263,600.7486,10,234.9364,70.009155,2,168.876045,0,1406.3749,88.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12038,COW-10000601,2025-08-27,274.5579,103.8053,747.4797,678.3938,5,206.5651,63.658512,6,99.53506,0,1425.8735,94.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12039,COW-10000601,2025-08-28,415.2779,155.7224,834.963,596.2553,8,152.4944,67.671526,0,82.92574,0,1431.2183,95.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12040,COW-10000601,2025-08-29,347.1916,129.8692,715.789,695.1714,4,204.3246,50.930067,1,195.699524,0,1410.9604,95.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12041,COW-10000601,2025-08-30,223.1123,153.7508,720.5107,710.2218,10,155.8184,73.168513,6,98.837277,0,1430.7325,95.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12042,COW-10000601,2025-08-31,302.6271,137.9122,727.7512,720.9048,8,170.7399,78.049802,3,154.350203,0,1448.656,93.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12043,COW-10000601,2025-09-01,417.8891,124.0535,671.8182,774.1742,9,192.3525,40.354841,7,168.169708,0,1445.9924,91.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12044,COW-10000601,2025-09-02,472.9129,172.1817,717.2146,706.8543,7,156.6715,55.546368,2,123.197169,0,1424.0689,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12045,COW-10000601,2025-09-03,381.6326,133.9913,672.581,775.6254,10,220.9159,71.599361,4,187.891749,0,1448.2064,97.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12046,COW-10000601,2025-09-04,463.2969,146.4285,668.6867,770.0439,6,294.1445,73.244846,7,67.574269,1,1438.7306,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12047,COW-10000601,2025-09-05,283.3568,148.8471,741.9099,658.2439,7,227.4699,41.741089,8,123.319942,0,1400.1538,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12048,COW-10000601,2025-09-06,475.844,194.1303,764.5832,670.8058,0,223.5863,54.956166,3,137.578059,0,1435.389,87.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12049,COW-10000601,2025-09-07,493.1219,111.7017,793.42,636.0908,9,256.9093,50.29251,5,183.376766,0,1429.5108,93.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12050,COW-10000601,2025-09-08,251.6847,128.706,773.8913,659.758,7,170.351,48.017947,3,191.167103,0,1433.6493,91.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12051,COW-10000601,2025-09-09,470.2973,102.7476,842.1191,561.8061,3,292.3379,61.648823,4,122.507662,0,1403.9252,92.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12052,COW-10000601,2025-09-10,338.4075,145.5094,724.6636,686.2238,2,221.3107,66.070966,6,196.24554,0,1410.8874,92.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12053,COW-10000601,2025-09-11,473.8599,176.8598,788.8458,631.4703,9,242.1952,65.323625,4,128.514165,0,1420.3161,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12054,COW-10000601,2025-09-12,289.3436,189.688,751.7818,665.3281,7,273.7471,79.034363,0,96.555131,0,1417.1099,97.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12055,COW-10000601,2025-09-13,440.0316,174.9066,685.4911,733.7781,9,279.8513,60.611978,4,190.50903,0,1419.2692,89.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12056,COW-10000601,2025-09-14,460.5262,196.5221,761.683,669.7417,6,163.9742,69.723162,4,61.691883,0,1431.4247,86.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12057,COW-10000601,2025-09-15,490.5413,142.78,728.5724,707.5487,4,294.8717,72.918221,4,73.303539,0,1436.1211,96.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12058,COW-10000601,2025-09-16,208.0067,124.9079,662.5413,776.0133,10,290.5252,44.788678,3,84.959398,0,1438.5546,87.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12059,COW-10000601,2025-09-17,255.5803,192.3721,826.8867,608.0759,4,172.1826,74.08153,0,80.786342,0,1434.9626,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12060,COW-10000601,2025-09-18,306.7955,152.1026,694.8855,726.7212,1,220.0105,53.711197,4,158.87186,0,1421.6067,91.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12061,COW-10000601,2025-09-19,279.9937,135.8908,726.3083,690.3679,4,234.751,75.15214,3,167.62988,0,1416.6762,95.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12062,COW-10000601,2025-09-20,319.0306,199.0658,655.8368,760.5273,9,261.9413,42.948386,7,131.498989,0,1416.3641,97.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12063,COW-10000601,2025-09-21,243.6135,107.3479,800.2368,634.3099,9,243.3941,41.191862,2,199.286883,0,1434.5467,97.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12064,COW-10000601,2025-09-22,282.3667,100.6187,841.3314,566.355,10,228.6745,61.654038,1,135.399294,0,1407.6864,97.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12065,COW-10000601,2025-09-23,219.1069,145.0839,670.3277,752.1704,9,177.3125,64.80743,8,108.232128,0,1422.4981,99.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12066,COW-10000601,2025-09-24,235.4882,180.1891,666.412,750.825,5,283.1036,62.396094,5,148.956166,0,1417.237,85.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12067,COW-10000601,2025-09-25,217.888,153.1257,854.0078,586.4114,7,160.293,42.87999,4,111.317664,0,1440.4192,89.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12068,COW-10000601,2025-09-26,331.8741,187.4802,852.3919,587.1304,2,154.4361,55.530078,6,115.206654,0,1439.5223,88.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12069,COW-10000601,2025-09-27,370.2859,92.488,698.6042,740.2407,1,214.668,43.167124,1,142.143854,0,1438.8449,89.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12070,COW-10000601,2025-09-28,210.1114,109.2126,686.33,748.0129,10,268.1662,55.859785,0,151.061491,0,1434.3429,91.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12071,COW-10000601,2025-09-29,320.1258,188.9285,665.718,765.0353,6,170.8418,52.774517,6,81.882834,0,1430.7533,95.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12072,COW-10000601,2025-09-30,413.521,92.4333,712.172,721.5458,2,188.5674,79.443791,7,103.581051,0,1433.7178,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12073,COW-10000601,2025-10-01,473.9416,197.7393,831.4446,605.5527,6,264.3126,51.907245,0,77.771693,0,1436.9973,94.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12074,COW-10000601,2025-10-02,297.8515,187.1081,797.1205,617.9558,3,281.6979,63.865368,8,188.22092,0,1415.0763,86.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12075,COW-10000601,2025-10-03,475.0129,80.6194,786.2763,615.477,1,291.6859,52.195318,5,157.534326,0,1401.7533,89.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12076,COW-10000601,2025-10-04,274.4568,192.2519,833.158,605.7168,4,260.6796,79.812355,3,108.009985,0,1438.8748,99.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12077,COW-10000601,2025-10-05,361.5753,163.3381,806.9131,606.7428,4,242.4042,72.316865,8,164.801457,0,1413.6559,86.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12078,COW-10000601,2025-10-06,237.1109,139.348,707.4109,729.9972,3,158.8475,51.321178,6,166.658288,0,1437.4081,92.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12079,COW-10000601,2025-10-07,352.7702,128.074,685.1928,719.9827,9,263.4238,47.150781,4,61.240488,0,1405.1755,92.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12080,COW-10000601,2025-10-08,352.7798,198.7737,732.7453,671.7946,4,277.2741,46.193484,3,193.106645,0,1404.5399,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12081,COW-10000601,2025-10-09,226.5256,179.2827,811.1454,598.0058,7,224.2675,44.307964,8,135.584395,0,1409.1512,93.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12082,COW-10000601,2025-10-10,355.01,166.2209,815.8044,595.8134,4,292.6774,60.831133,2,140.332962,0,1411.6178,93.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12083,COW-10000601,2025-10-11,482.2325,100.7354,776.5577,648.918,3,169.1831,57.889529,3,163.124131,0,1425.4757,99.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12084,COW-10000601,2025-10-12,499.5774,131.6498,828.6597,609.8526,2,165.0942,59.970605,8,69.353927,0,1438.5123,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12085,COW-10000601,2025-10-13,333.9671,167.031,635.0822,767.2946,9,200.0408,70.977605,1,114.932535,0,1402.3768,87.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12086,COW-10000601,2025-10-14,335.6899,85.7406,638.7151,777.6743,7,186.5186,69.695308,0,114.430237,0,1416.3894,86.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12087,COW-10000601,2025-10-15,419.5441,129.1646,743.5434,677.9953,10,272.7102,52.096869,3,93.228914,0,1421.5387,94.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12088,COW-10000601,2025-10-16,395.1358,94.2727,828.4539,590.8449,10,216.1719,74.492785,5,142.890805,0,1419.2988,93.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12089,COW-10000601,2025-10-17,238.3469,131.1275,855.534,575.55,3,200.3149,70.024915,2,143.314108,0,1431.084,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12090,COW-10000601,2025-10-18,258.0776,89.0778,682.7281,738.7587,9,182.304,48.420061,6,146.575359,0,1421.4868,86.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12091,COW-10000601,2025-10-19,448.3741,98.9173,705.9821,701.3005,4,246.4459,49.925788,1,50.00387,0,1407.2826,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12092,COW-10000601,2025-10-20,442.4752,84.6611,842.2956,572.0318,10,278.0646,52.40748,6,54.175865,0,1414.3274,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12093,COW-10000601,2025-10-21,375.1992,178.9497,766.0264,673.6265,8,286.0357,75.0151,6,54.827117,0,1439.6529,100.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12094,COW-10000601,2025-10-22,414.4267,175.6932,815.2967,591.1337,5,209.2161,64.963353,2,86.550577,0,1406.4304,99.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12095,COW-10000601,2025-10-23,357.9352,127.4746,803.0296,643.1249,0,187.6049,57.745692,6,77.68538,0,1446.1545,86.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12096,COW-10000601,2025-10-24,312.8304,141.1976,684.7335,718.2283,9,163.2255,66.023358,4,65.013143,0,1402.9618,85.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12097,COW-10000601,2025-10-25,269.3893,118.443,662.0,742.0527,9,216.5906,61.367392,3,185.755695,0,1404.0527,95.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12098,COW-10000601,2025-10-26,429.035,155.812,803.0349,638.4504,9,263.6513,40.232109,8,77.232437,0,1441.4853,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12099,COW-10000601,2025-10-27,345.1436,108.3891,829.7497,579.1301,10,269.1109,68.195803,5,64.781664,0,1408.8798,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12100,COW-10000601,2025-10-28,383.5553,90.3276,675.2937,754.4875,4,248.5262,53.147423,8,96.979888,0,1429.7812,95.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12101,COW-10000601,2025-10-29,380.2149,129.8818,842.6791,585.3743,2,179.3452,57.684142,8,121.922345,0,1428.0534,85.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12102,COW-10000601,2025-10-30,283.5905,119.7027,758.8374,644.5797,8,297.2919,59.469188,3,115.612679,0,1403.4171,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12103,COW-10000601,2025-10-31,361.957,132.5809,741.7636,699.2859,2,204.7532,70.812661,4,60.070312,0,1441.0495,89.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12104,COW-10000602,2025-07-01,232.832,137.3862,814.8769,635.0979,1,230.4739,46.806348,5,82.371711,0,1449.9748,93.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12105,COW-10000602,2025-07-02,353.8277,115.7548,748.7715,679.0413,4,263.527,45.375194,8,198.216543,0,1427.8128,99.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12106,COW-10000602,2025-07-03,480.7298,196.0568,809.4159,617.2809,10,278.386,68.843472,7,185.130967,0,1426.6968,92.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12107,COW-10000602,2025-07-04,304.6349,121.5668,796.2197,611.2277,3,159.938,66.267546,6,150.187984,0,1407.4474,97.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12108,COW-10000602,2025-07-05,419.3746,120.1649,769.0972,650.3145,10,199.4122,67.49154,4,172.174517,0,1419.4117,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12109,COW-10000602,2025-07-06,436.917,103.454,685.89,719.8894,9,165.3823,72.32263,8,167.74399,0,1405.7794,87.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12110,COW-10000602,2025-07-07,404.5837,105.5849,836.8629,591.1034,10,263.3696,79.451794,0,136.182916,0,1427.9663,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12111,COW-10000602,2025-07-08,261.3174,138.1884,788.7713,651.1412,2,181.4228,70.192086,5,116.962305,0,1439.9125,94.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12112,COW-10000602,2025-07-09,327.7156,106.1047,739.4256,699.1286,9,292.1216,68.519253,6,119.723147,0,1438.5542,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12113,COW-10000602,2025-07-10,387.0979,128.7347,772.1079,659.3233,0,295.2417,73.465717,4,101.055822,0,1431.4312,99.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12114,COW-10000602,2025-07-11,243.9634,112.674,755.6422,694.0959,8,236.8856,63.276649,8,68.723698,0,1449.7381,88.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12115,COW-10000602,2025-07-12,404.2228,194.6339,685.3696,757.6934,9,265.4927,58.451107,4,79.742369,0,1443.063,99.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12116,COW-10000602,2025-07-13,306.5433,155.5874,723.2746,708.5537,8,274.4926,51.83103,5,122.25639,0,1431.8283,96.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12117,COW-10000602,2025-07-14,284.1841,147.3863,797.6807,623.8765,9,290.6871,68.07509,2,149.820267,0,1421.5572,87.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12118,COW-10000602,2025-07-15,252.2395,113.2583,766.8112,636.2946,7,216.7884,73.446838,0,69.636638,0,1403.1058,91.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12119,COW-10000602,2025-07-16,395.223,152.796,731.2689,687.9791,10,296.7661,50.008806,1,110.617801,0,1419.248,86.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12120,COW-10000602,2025-07-17,206.9171,129.464,731.2303,670.3948,6,189.7644,42.899717,6,135.062595,0,1401.6251,93.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12121,COW-10000602,2025-07-18,213.143,179.7559,654.1273,765.6466,3,283.4245,66.613053,7,196.496116,0,1419.7739,99.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12122,COW-10000602,2025-07-19,261.2315,157.9754,639.0297,778.2274,8,218.9383,40.067466,3,175.362127,0,1417.2571,85.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12123,COW-10000602,2025-07-20,220.7983,82.1435,671.6576,734.9692,5,194.7815,59.057823,2,122.834567,0,1406.6268,87.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12124,COW-10000602,2025-07-21,432.3732,153.5242,844.8888,584.8082,7,277.7917,63.554948,8,93.592327,0,1429.697,87.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12125,COW-10000602,2025-07-22,300.1089,188.0283,656.1913,744.6077,3,295.2421,65.879592,2,149.539657,0,1400.799,99.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12126,COW-10000602,2025-07-23,335.6215,116.3036,675.8946,725.0523,6,271.3965,43.817975,0,189.289854,0,1400.9469,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12127,COW-10000602,2025-07-24,263.3072,188.7645,659.6935,756.655,7,247.5772,68.528891,0,57.344035,0,1416.3485,93.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12128,COW-10000602,2025-07-25,386.4699,119.0238,685.8467,747.2136,1,226.4655,68.971347,1,73.821412,0,1433.0603,94.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12129,COW-10000602,2025-07-26,252.4693,180.5935,737.2328,674.2855,5,196.0583,75.399005,4,55.71302,0,1411.5183,99.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12130,COW-10000602,2025-07-27,429.9995,136.9957,773.3024,660.6679,7,224.3401,54.062062,0,107.267812,0,1433.9703,88.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12131,COW-10000602,2025-07-28,286.735,96.4798,778.6686,626.4283,7,175.5566,54.949487,3,139.30335,0,1405.0969,91.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12132,COW-10000602,2025-07-29,453.2589,190.4946,773.8194,665.2179,0,290.7019,75.478415,3,152.67347,0,1439.0373,87.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12133,COW-10000602,2025-07-30,282.9517,95.0339,667.8279,732.7334,0,162.8294,46.283686,2,155.741397,0,1400.5613,94.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12134,COW-10000602,2025-07-31,365.5753,109.0076,664.4347,744.6261,5,168.4798,62.794585,5,148.93731,0,1409.0608,87.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12135,COW-10000602,2025-08-01,204.7958,181.455,817.3892,619.3225,1,243.9958,55.071864,2,122.094145,0,1436.7117,91.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12136,COW-10000602,2025-08-02,272.2898,114.1007,748.3151,658.1287,8,212.2884,69.390271,8,88.046328,0,1406.4438,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12137,COW-10000602,2025-08-03,302.318,114.2464,669.355,743.7574,6,210.8768,71.700193,8,166.761335,0,1413.1124,88.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12138,COW-10000602,2025-08-04,215.8688,182.788,775.615,655.4309,4,169.0601,70.449572,1,130.874498,0,1431.0459,92.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12139,COW-10000602,2025-08-05,442.0421,158.2304,805.4974,628.6368,3,170.1403,79.789395,6,84.350585,0,1434.1342,93.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12140,COW-10000602,2025-08-06,375.6722,155.9663,835.9346,575.9333,3,296.8974,61.159019,8,197.068091,0,1411.8679,86.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12141,COW-10000602,2025-08-07,430.0443,170.4009,712.6805,714.1768,6,253.2691,47.500555,6,176.894523,0,1426.8573,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12142,COW-10000602,2025-08-08,253.8947,141.7531,704.3622,743.564,8,201.5571,73.802481,2,186.356479,0,1447.9262,94.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12143,COW-10000602,2025-08-09,274.5071,182.6307,805.5038,628.8354,2,296.0846,58.91895,3,156.249523,0,1434.3392,97.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12144,COW-10000602,2025-08-10,213.0002,182.2371,643.0503,769.7541,10,286.5393,71.796741,7,178.745472,0,1412.8044,92.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12145,COW-10000602,2025-08-11,494.2304,180.2354,640.1833,772.8064,0,258.3719,66.365109,3,75.86772,0,1412.9897,100.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12146,COW-10000602,2025-08-12,227.8746,81.6641,689.2333,737.9352,1,268.9062,67.594223,8,53.65032,0,1427.1685,97.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12147,COW-10000602,2025-08-13,294.0919,152.4086,763.032,640.1552,10,229.9741,60.488712,5,59.405748,0,1403.1872,94.0,synthetic_farm_FARM-005
